attribute_concept,masked_display_value,value_hash,global_frequency,frequency_by_source,source_count,rule2_status,reason,profiling_transformation,affected_records,potential_pair_incidences
last_name,K***,86ae404ff7bf260aeb1c78618db3bf7357ece24e71347bbd3dda16c656efef47,201,"{""app_users"": 113, ""store_customers"": 88}",2,worthless,Observed on 201 physical records; strict Rule 2 threshold is greater than 40.,trim only,201,20100
last_name,S***,8b376ad7212d5ccec8d8948cf687715e56572ed123b9c5bc9cce96d9a65e3ccc,201,"{""app_users"": 108, ""store_customers"": 93}",2,worthless,Observed on 201 physical records; strict Rule 2 threshold is greater than 40.,trim only,201,20100
last_name,R***,91d1ad44566bcaa549af52140a4c8725d1ae5e318ad3e2e927403c635eca80b1,201,"{""app_users"": 104, ""store_customers"": 97}",2,worthless,Observed on 201 physical records; strict Rule 2 threshold is greater than 40.,trim only,201,20100
last_name,L***,91ec6932d05751c8e02f025c9b2714c063f9d15e0751c6ad75ad093ec52339be,201,"{""app_users"": 110, ""store_customers"": 91}",2,worthless,Observed on 201 physical records; strict Rule 2 threshold is greater than 40.,trim only,201,20100
last_name,Y***,9907b2c2399a730e8cf678af6d4a5a3672cbc332fe01da8e7ae489daabd61726,201,"{""app_users"": 113, ""store_customers"": 88}",2,worthless,Observed on 201 physical records; strict Rule 2 threshold is greater than 40.,trim only,201,20100
last_name,N***,9917fe42c9bfc8194ad84abbbe088519fd2930bf74e2e5bfad8441b522e5f6f6,201,"{""app_users"": 125, ""store_customers"": 76}",2,worthless,Observed on 201 physical records; strict Rule 2 threshold is greater than 40.,trim only,201,20100
last_name,B***,9be22085f4793c33eba9d97ce8110d0f3fa7d899b063955653daf204bb7f9820,201,"{""app_users"": 114, ""store_customers"": 87}",2,worthless,Observed on 201 physical records; strict Rule 2 threshold is greater than 40.,trim only,201,20100
last_name,J***,9d2323c6e5a61c34f8d7dbb1b0111219e5c9929336407eeba9eab5f913d7b864,201,"{""app_users"": 117, ""store_customers"": 84}",2,worthless,Observed on 201 physical records; strict Rule 2 threshold is greater than 40.,trim only,201,20100
last_name,G***,a1ae32db388427ef90d0ce2ffedccad737e2baba315d24f9cc17c78d0c942414,201,"{""app_users"": 123, ""store_customers"": 78}",2,worthless,Observed on 201 physical records; strict Rule 2 threshold is greater than 40.,trim only,201,20100
last_name,T***,a580b3d4e8edf9f454aba80b8a3c672449282d8d25dbddec39ab1e553922f02c,201,"{""app_users"": 107, ""store_customers"": 94}",2,worthless,Observed on 201 physical records; strict Rule 2 threshold is greater than 40.,trim only,201,20100
last_name,B***,a8f956144fa76563b0d92bbf9ac57f3c7e638bb60efe8e9705b92b316458e37c,201,"{""app_users"": 116, ""store_customers"": 85}",2,worthless,Observed on 201 physical records; strict Rule 2 threshold is greater than 40.,trim only,201,20100
last_name,B***,bbddb9106c6e56f3033e0382b8b34c2b90b5edd3b077ec7fbbd7a8a1de917c52,201,"{""app_users"": 112, ""store_customers"": 89}",2,worthless,Observed on 201 physical records; strict Rule 2 threshold is greater than 40.,trim only,201,20100
last_name,Q***,c09a606d0d631114ac502a2643910e356bf8b27f355f3994de7e0efcbe74076b,201,"{""app_users"": 112, ""store_customers"": 89}",2,worthless,Observed on 201 physical records; strict Rule 2 threshold is greater than 40.,trim only,201,20100
last_name,L***,e23986e08a12bd59e2178c764702604e68a0160157df2ca88fad98d61cdb56fa,201,"{""app_users"": 112, ""store_customers"": 89}",2,worthless,Observed on 201 physical records; strict Rule 2 threshold is greater than 40.,trim only,201,20100
last_name,P***,f282797415eb3c7aab2de4aa3926861c56e59455b17783791fc75ef9465d5522,201,"{""app_users"": 116, ""store_customers"": 85}",2,worthless,Observed on 201 physical records; strict Rule 2 threshold is greater than 40.,trim only,201,20100
last_name,T***,f6feea49575ddb0dc58ee35a2b511b47eec17efbf2ffd15ef71aa49c87cb14ef,201,"{""app_users"": 116, ""store_customers"": 85}",2,worthless,Observed on 201 physical records; strict Rule 2 threshold is greater than 40.,trim only,201,20100
first_name,N***,0b31db0899a451acb4e9b6abefb8cfe8b302f4e1fbc6b0fad9b3826e948f2248,200,"{""app_users"": 120, ""store_customers"": 80}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,C***,0d3264873a1023285b572eb8a2369f96ab61a64616034ef5d5e01272f1d75a9c,200,"{""app_users"": 118, ""store_customers"": 82}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,C***,10cb2142fa03c43fab90a5656d69c87cde2f1839e43a06e06fb88f8b6f2e58ac,200,"{""app_users"": 115, ""store_customers"": 85}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,X***,1110be0d38fdf42ad0ddab5b89bd68cce9103177f899d3ab73111f3e95dcfaa7,200,"{""app_users"": 126, ""store_customers"": 74}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,D***,1b30eabee5afae4d6790819f713951699ab7201b118468c251e59baff3333a10,200,"{""app_users"": 122, ""store_customers"": 78}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,Y***,2c87878b5d888e857968f7c79763474f7d313da145d6940842bbb2e202caa091,200,"{""app_users"": 126, ""store_customers"": 74}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,F***,2cf307f9ec3da8b1ac8624f75139edef1ed9eb86a132c0ee5afaa6e8d3ec9b77,200,"{""app_users"": 122, ""store_customers"": 78}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,S***,3aa92a800c3d82d3a83596897f38a1e20e545e998d65ad8e3645fb7d3765fefe,200,"{""app_users"": 128, ""store_customers"": 72}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,N***,4c7509d3cc5b6d0b87dfdb3dfb7dee2b416ee9e50a72e122bff63cd94a91025b,200,"{""app_users"": 111, ""store_customers"": 89}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,N***,567e97c5b965fec3b2d725f7a349d8381fe47f82e4009224fba91eca2d193f4d,200,"{""app_users"": 122, ""store_customers"": 78}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,W***,604d675f087685d80e7f356afc8f6afb9e0144cc754ba70d37df63e853a44ace,200,"{""app_users"": 129, ""store_customers"": 71}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,X***,63778bdcc747742b17ab47e78e253caa039479569a1c65dd48f8998fa1b292d3,200,"{""app_users"": 129, ""store_customers"": 71}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,W***,76c320f25cca48761cedf564ebda383e38efdeb8723fca1eb8dde238c215befb,200,"{""app_users"": 122, ""store_customers"": 78}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,R***,78952520ba71871aff3d244666a8b4e1a1680d835d5fbab3718f3670d104b224,200,"{""app_users"": 122, ""store_customers"": 78}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,J***,7db242bdafbe675ab5c89f090e431d771415d19f3fe412243b12e743715177c5,200,"{""app_users"": 120, ""store_customers"": 80}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,C***,80b0ccd23371810fd6dff0f96a997fc94638299d9a4f5140b02f7bb78c863496,200,"{""app_users"": 121, ""store_customers"": 79}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,T***,886e02089fdba2fc111055d94088514994cff813b07d4dfccc11865ec6fb53d3,200,"{""app_users"": 101, ""store_customers"": 99}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,P***,9017cabe9e51566c7e3548f4ad4cf8cac28231521ccf6de25b574df37e1bb573,200,"{""app_users"": 128, ""store_customers"": 72}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,D***,a23f3bcd96e0e52bda941fa0f15e67ea68369183b3ed2f2b02c86c7e78a0fc03,200,"{""app_users"": 119, ""store_customers"": 81}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,S***,b276c7731b0b89236b057804591d5ecfcea71f7b1c83387de27c61faf1b6c4cf,200,"{""app_users"": 118, ""store_customers"": 82}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,L***,bfa1b6f86b69c9ff815111bf38f2874facd83d1c0306c0e77b101c3736c04aff,200,"{""app_users"": 112, ""store_customers"": 88}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,T***,d205cd12206440cde39460001abd9b742fbade7daabf9e34cddcef3cd5668dcb,200,"{""app_users"": 115, ""store_customers"": 85}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,B***,fe088b15b35d05f6355959498950a0ddbbd9a0bc8d273933c5b6d24c39709cb3,200,"{""app_users"": 111, ""store_customers"": 89}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,N***,026e37d08973627d4b3dfaa6787e3067668bf07321643c358548ad23c28c73c1,200,"{""app_users"": 125, ""store_customers"": 75}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,S***,0c81fafde5bab07fb9d5ed9d8ff0deb12673529d20af9b6796ce3f42398b48e1,200,"{""app_users"": 122, ""store_customers"": 78}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,G***,1168f42fe3fe461ebd9d95721f90dba76645f8d8c03e63d0df8b1b6c19de1eda,200,"{""app_users"": 127, ""store_customers"": 73}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,N***,2933a6b10366e25cd20082f66983ab761bc217808476bcb157ecf8e15662f9b3,200,"{""app_users"": 120, ""store_customers"": 80}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,P***,3114967b8c9bd79f7c94b1739efa31602bc0891cc9a319abb18fc4c15bcb4940,200,"{""app_users"": 113, ""store_customers"": 87}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,F***,3153039b8089be14ea5ad1828166472eaff5eecf3af1261f50f68050e2dfec9e,200,"{""app_users"": 114, ""store_customers"": 86}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,L***,32844b711df6bd4936a59cea84e598b49c99644ad4872df00308a23116f6717c,200,"{""app_users"": 118, ""store_customers"": 82}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,R***,3da4eaa1823ea742013b3d8af569cabfbc3097f942a2ec58fca5aaf3e7a50408,200,"{""app_users"": 112, ""store_customers"": 88}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,T***,484da02fb3a42473f4273bdde5233cd9a367068774db5ed9240e8a44be4a6320,200,"{""app_users"": 126, ""store_customers"": 74}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,R***,504f6803d5b3dab09a2ad0741b59e1666dbb96125bbf798b6cd019d2d7d0eeb3,200,"{""app_users"": 123, ""store_customers"": 77}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,R***,523c2d14814b0f71cadaf772c126f317dd814cc3878670100add1623f2c031ea,200,"{""app_users"": 118, ""store_customers"": 82}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,N***,54f0c46e38844253b7fce4ba2211b599345650d2f90e5253f566587b4e3f3fcd,200,"{""app_users"": 123, ""store_customers"": 77}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,P***,608258fa2822827f8760eba20a87057b7101686f9776b8441389d1b9bdbb5f1d,200,"{""app_users"": 122, ""store_customers"": 78}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,R***,6d122a65346d6e524858416fcbeef99615b4c00ba13e27e25049cbf704ec4b7e,200,"{""app_users"": 107, ""store_customers"": 93}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,N***,6ecd9c0b837de26ae19b3b656b5be75c7c4eacbd5afd23c37572853a12f8772d,200,"{""app_users"": 124, ""store_customers"": 76}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,N***,7a910c2f093c52a3e14d2537a80a05084e7f2a0e191ed505292c2e5b31ad7afa,200,"{""app_users"": 119, ""store_customers"": 81}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,S***,821ef612db46b2bdea874616852a1c6bde7ef5aa7bf741c7470e258b4e440491,200,"{""app_users"": 113, ""store_customers"": 87}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,S***,9ce4b1d0a37fd425554c497d345c5763c1af4cfdd592465a9541a94a2bf922dd,200,"{""app_users"": 108, ""store_customers"": 92}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,P***,9dd3b8cf9d246597f7eee681887cd49a907678b5f6fae9d75d5e9c10227f9c27,200,"{""app_users"": 121, ""store_customers"": 79}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,Q***,a285344ecd6d864ba9702614c0bc8890d5f80fbef7afe7e577d78dead4b6605b,200,"{""app_users"": 117, ""store_customers"": 83}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,X***,a55e99bd36ed6ddbbabf36b138306a38dba466e95edda0a25eefc79ba46f3329,200,"{""app_users"": 125, ""store_customers"": 75}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,Q***,b37f380fa5567bab51bc47caeac634ed5387304faaaf728606a82f47473ec9a6,200,"{""app_users"": 130, ""store_customers"": 70}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,P***,bc649a561adef9832b6a90d35a58e103f252b1f36ef8fa4d067f779e79e452fb,200,"{""app_users"": 109, ""store_customers"": 91}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,P***,bc803dc5dde3dc9fa9298c93a78a770ceb46c86331fb65618821578fe92b961c,200,"{""app_users"": 116, ""store_customers"": 84}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,N***,c47d8a46f10be660c78074809132eb5839343c3d0c84d6540077b2871891c4e5,200,"{""app_users"": 113, ""store_customers"": 87}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
last_name,D***,ddcfa6a8945d40fdaa7d4ffca06942cc956921d939241d17fffde688b7af48a1,200,"{""app_users"": 109, ""store_customers"": 91}",2,worthless,Observed on 200 physical records; strict Rule 2 threshold is greater than 40.,trim only,200,19900
first_name,K***,07f528f50b6baff390345bc68c823afe4f5704e36895c109ca6d557b14491d41,199,"{""app_users"": 116, ""store_customers"": 83}",2,worthless,Observed on 199 physical records; strict Rule 2 threshold is greater than 40.,trim only,199,19701
first_name,R***,0eb230166aaedea162c312d5fe9e3e1daaa9454e2920c76de448f87213d9564a,199,"{""app_users"": 120, ""store_customers"": 79}",2,worthless,Observed on 199 physical records; strict Rule 2 threshold is greater than 40.,trim only,199,19701
first_name,J***,1c2540d30b6a51e79745b5075a1aff873ed44a263d0ab294a120feb17e2a5244,199,"{""app_users"": 127, ""store_customers"": 72}",2,worthless,Observed on 199 physical records; strict Rule 2 threshold is greater than 40.,trim only,199,19701
first_name,P***,2c6674d014a110cd073334bf175fecf65c874afba285e75b85369b6655ae24b0,199,"{""app_users"": 119, ""store_customers"": 80}",2,worthless,Observed on 199 physical records; strict Rule 2 threshold is greater than 40.,trim only,199,19701
first_name,B***,389301c894cebc400d28d8137346765cf26dfa8978c947dd8a5e23a235e84433,199,"{""app_users"": 120, ""store_customers"": 79}",2,worthless,Observed on 199 physical records; strict Rule 2 threshold is greater than 40.,trim only,199,19701
